BERGE, BERGE, 47.87180, 8.17830, 926.0
BERI, BAD, 46.23670, 13.24330, 640.0
BERL, BERL, 42.69130, -73.39130, 549.0
BERN, BERN, 50.23214, 12.51175, 635.0
BERNI, BERNI, 46.41320, 10.02207, 2310.0
BERR, BERR, 46.35890, 28.15010, 66.0
BERS, BERS, 52.27000, 158.43300, 10.0
BERT, BERT, 34.24100, 9.01183, 320.0
BERU, BERU, 48.23360, 22.64640, 140.0
BES, BES, 47.24970, 5.98750, 311.0
BESB, BESB, -6.65690, -43.55861, 245.0
BESE, BESE, 58.57961, -134.85431, 870.2
BESP, BESP, 11.60100, 125.43800, 48.0
BEST, BEST, 37.89110, 41.27000, 959.0
BET, BET, 60.80780, -161.77200, 0
BETC, BETC, 2.68133, -75.44133, 540.0
BETH, BETH, 38.24669, -83.85311, 278.0
BETM, BETM, 36.61189, -90.05931, 129.0
BETV, BETV, 9.37950, -70.67300, 638.6
BEU, BEU, 48.58380, 9.41530, 446.0
BEV, BEV, 18.45170, -77.30000, 123.0
BEVG, BEVG, 34.08930, -82.73330, 158.0
BEVT, BEVT, 47.92000, -122.27000, 170.0
BEW, BEW, -32.35650, 22.57300, 870.0
BEY, IVA, 42.87180, 19.89310, 996.0
BEYL, BEYL, 33.87167, 35.49317, 49.0
BEYR, BEYR, 44.01200, 42.81700, 660.0
BEYT, BEYT, 41.15900, 29.29100, 153.0
BF-, BF-CL, 35.64806, -118.85750, 567.0
BFC, BFC, 38.89400, -119.60800, 1734.0
BF-CL, BF-CL, 35.64806, -118.85750, 567.0
BFD, BFD, -37.17610, 142.54400, 235.0
BFF, BFF, 42.84750, -78.64420, 230.0
BFM, BFM, 48.06720, -114.10000, 914.0
BFMT, BFMT, 35.48800, -84.22700, 329.0
BFO, BFO, 48.33010, 8.32956, 589.0
BFOD, BFOD, 55.62000, 11.67000, 77.0
BFRD, BFRD, 40.11390, 16.16710, 754.0
BFS, BFS, -26.89830, 26.78500, 1310.0
BFSB, BFSB, 48.83360, -125.13610, 23.0
BFSC, BFSC, 34.23883, -117.65853, 1312.0
BFSD, BFSD, -26.86500, 26.78600, 1374.0
BFT, BFT, -25.68670, 30.04330, 1868.0
BFW, BFW, 46.48670, -123.21500, 902.0
BFZ, BFZ, -40.68169, 176.24628, 283.0
BG-, BG-ME, 44.63444, -69.22139, 183.0
BG3, BG3, 34.99300, -82.93167, 384.0
BGA, BGA, -6.15000, 155.18000, 1000.0
BGB, BGB, 37.04019, -116.22781, 1706.0
BGC, BGC, 37.81620, -122.06200, 610.0
BGCA, BGCA, 5.17611, 18.42420, 576.0
BGD, BGD, 41.26450, 43.59864, 1978.0
BGES, BGES, 50.38450, 5.08690, 295.0
BGF, BGF, 46.55780, 2.84639, 390.0
BGG, BGG, 50.20600, 7.33717, 140.0
BGH, BGH, 37.34200, -122.33900, 158.0
BGI, BGI, -3.65000, 102.56700, 0
BGIO, BGIO, 31.72210, 35.08780, 760.0
BGK, BGK, 42.62500, 74.23600, 1450.0
BGK2, BGK2, 42.64511, 74.22739, 1640.0
BGKT, BGKT, 41.18100, 28.77300, 80.0
BGKY, BGKY, 37.00550, -86.52320, 240.0
BGL, BGL, 61.26350, -152.39100, 1173.0
BGLC, BGLC, 60.12100, -143.28211, 10.0
BGLD, BGLD, 47.65240, 13.01250, 930.0
BGLV, BGLV, 42.17400, 43.18280, 1047.0
BGM, BGM, 59.39270, -155.22900, 625.0
BG-ME, BG-ME, 44.63444, -69.22139, 183.0
BGMR, BGMR, 44.45530, 26.08510, 123.0
BGMT, BGMT, 45.23330, -112.04000, 2172.0
BGN, BGN, 41.67610, -118.59700, 1527.0
BGNE, BGNE, 41.40831, -98.15019, 573.0
BGO, BGO, 41.37806, -83.65917, 212.0
BGOL, BGOL, 38.98820, 40.67110, 1166.0
BGP, BGP, 33.97420, 73.06820, 777.0
BGR, BGR, 44.82883, -74.37417, 297.0
BGRM, BGRM, 60.75750, -152.41800, 985.0
BGRQ, BGRQ, -20.54920, 147.10500, 160.0
BGSB, BGSB, 24.05700, 120.61061, 0.0
BGSO, BGSO, 41.38117, -83.64036, 208.0
BGT, BGT, 52.04530, 105.40700, 466.0
BGU, BGU, 40.92539, -113.02994, 1608.0
BGUS, BGUS, 52.19600, -106.39800, 594.0
BGV, BGV, 21.29410, 106.22900, 15.0
BGY, BGY, 44.80260, 20.51580, 250.0
BGZ, BGZ, 53.61667, 109.61667, 0
BH-, BH-YK, 61.37056, -139.14139, 861.0
BHA, BHA, -14.44670, 28.46830, 1206.0
BHAC, BHAC, 23.28000, 70.34000, 14.0
BHAR, BHAR, 30.09460, 79.26580, 2262.0
BHAT, BHAT, 19.51960, 73.40200, 0.0
BHB, BHB, 44.84170, 7.26333, 530.0
BHBD, BHBD, 48.24740, 9.00420, 935.0
BHC, BHC, 48.57861, 17.52889, 0.0
BHD, BHD, 33.27000, 44.38000, 32.0
BHDI, BHDI, 26.28000, 94.14920, 700.0
BHE, BHE, 50.35290, 7.17960, 290.0
BHG, BHG, 47.72140, 12.87890, 475.0
BHGR, BHGR, 28.68769, 76.93881, 0.0
BHH, BHH, 55.09311, -3.21811, 216.0
BHHZ, BHHZ, -39.48929, 176.06296, 776.0
BHI, BHI, 46.76400, -115.79200, 1652.0
BHJ, BHJ, 23.25400, 69.65400, 80.0
BHK, BHK, 31.41670, 76.41670, 410.0
BHKY, BHKY, 38.03500, -84.50500, 306.0
BHL, BHL, 33.90417, 35.65417, 1000.0
BHM, BHM, 51.21280, 1.17417, 100.0
BHMT, BHMT, 47.58250, -115.03700, 1628.0
BHO, BHO, 34.38080, -94.86730, 143.0
BHOF, BHOF, 51.42890, 7.26140, 132.0
BHOK, BHOK, 35.24472, 135.87278, 380.0
BHOU, BHOU, 50.35370, 6.00510, 470.0
BHP, BHP, 8.96083, -79.55810, 36.0
BHPC, BHPC, 33.99050, -118.36169, 81.0
BHPL, BHPL, 23.24100, 77.42450, 520.0
BHPR, BHPR, 37.29950, -118.48700, 2171.0
BHRA, BHRA, 21.44400, 39.96800, 0
BHRD, BHRD, 23.30600, 70.24270, 45.0
BHRM, BHRM, 36.72780, -121.26400, 213.0
BHS, BHS, 13.29630, -61.12720, 90.0
BHSM, BHSM, 36.35580, -121.54000, 646.0
BHSO, BHSO, 40.46900, -84.17900, 304.0
BHT, BHT, 35.84700, -84.94500, 826.0
BHU, BHU, 37.59250, -112.85700, 3230.0
BHUJ, BHJ, 23.25400, 69.65400, 0
BHUT, BHUT, 38.27680, -112.64040, 1799.0
BHV, BHV, 21.75000, 72.14330, 7.0
BHW, BHW, -41.40822, 174.87115, 101.0
BHXE, BHXE, 51.63081, 6.89289, 159.6
BH-YK, BH-YK, 61.37056, -139.14139, 861.0
BI-, BI-VA, 36.84583, -82.70694, 549.0
BI1, BI1, 70.13180, -143.64200, 10.0
BI2, BI2, 69.62330, -145.89500, 1100.0
BI3, BI3, 69.59670, -144.37100, 690.0
BI4, BI4, 69.52020, -142.98000, 745.0
BIA, BIA, 41.01940, 21.32390, 720.0
BIAC, DIAC, 3.29133, -76.19733, 0
BIAL, BIAL, -5.31000, 151.05200, 160.0
BIB, BIB, 49.40600, -123.30600, 37.0
BIBA, BIBA, 46.30250, 7.93040, 660.0
BIBL, BIBL, -2.76000, -78.88800, 3073.0
BIBN, BIBN, 44.13200, 11.51300, 712.0
BID, BID, 53.40000, -3.06667, 60.0
BIDA, BIDA, 35.01375, 36.32125, 930.0
BIDO, BIDO, 23.52110, 58.12690, 200.0
BIDS, BIDS, 26.86690, 36.95750, 200.0
BIE, BIE, 45.88350, 10.87380, 353.0
BIG, BIG, 59.38890, -155.21700, 567.0
BIGH, BIGH, 58.49330, -3.91050, 70.0
BIHA, BIHA, -2.63780, 31.31620, 1433.0
BIL2, BIL2, -1.45528, -78.50250, 2381.0
BILB, BILB, -1.43850, -78.49880, 2315.0
BILI, BILI, 68.05800, 166.44900, 283.0
BILL, BILL, 68.03889, 166.27111, 299.0
BIM, BIM, 14.51700, -61.07080, 425.0
BIN, BIN, -4.36667, 15.25000, 450.0
BING, BING, 42.07570, -75.97670, 408.0
BINT, BINT, 38.87583, 40.48900, 1342.0
BINY, BINY, 42.19930, -75.98610, 498.0
BIO, BIO, 56.85170, -135.55800, 61.0
BIP, BIP, 8.22500, 126.25000, 200.0
BIPH, BIPH, 8.18400, 126.36100, 44.0
BIPS, BIPS, 41.26780, -73.94730, 24.0
BIR, BIR, 46.26640, 27.62640, 225.0
BIRA, BIRA, 26.48400, 87.26700, 12.0
BIRD, BIRD, 34.64500, -80.46150, 131.0
BIRH, BIRH, 9.67233, 39.52530, 2805.0
BIRU, BIRU, 32.90000, 59.20000, 0.0
BIRV, BIRV, 10.47560, -66.26930, 200.0
BIS, BIS, 39.12380, -119.67500, 1786.0
BISC, BISC, 45.54020, 26.68740, 950.0
BISH, BISH, 20.00100, 42.59900, 800.0
BISR, BISR, 28.57100, 77.43900, 0.0
BISRR, BISRR, 45.54810, 26.70990, 866.0
BISS, BISS, 46.64781, 15.12714, 480.0
BIT, BBT, 35.64810, -5.72889, 60.0
BIU, BIU, 40.51310, -112.13600, 2244.0
BI-VA, BI-VA, 36.84583, -82.70694, 549.0
BIW, BIW, 50.73083, 7.83733, 360.0
BIX, BIX, 35.97800, -95.84610, 195.0
BIZ, BIZ, 46.93920, 26.10420, 410.0
BJA, BJA, 25.99170, 50.60830, 0
BJCM, JHC, 36.54700, -121.39200, 207.0
BJDM, BJDM, -35.00411, 148.58189, 380.0
BJEM, BJEM, -34.95050, 148.64600, 400.0
BJI, BJI, 40.04030, 116.17500, 43.0
BJI2, BJI2, 40.10170, 116.08200, 0
BJII, BJII, -7.33290, 109.70960, 629.0
BJMA, BJMA, 37.90000, 55.95000, 0.0
BJO, BJO, 74.50550, 19.18830, 18.0
BJO1, BJO1, 74.50200, 18.99900, 18.0
BJOM, BJOM, 36.62830, -121.31300, 0
BJRD, BJRD, 37.70000, 57.40800, 1337.0
BJT, BJT, 40.01830, 116.16800, 197.0
BJU, BJU, 16.87681, -93.17911, 0
BJUU, BJUU, 56.07400, 13.02300, 100.0
BK-, BK-AR, 35.35667, -91.64500, 122.0
BKA, BKA, 33.63390, -87.96900, 122.0
BK-AR, BK-AR, 35.35667, -91.64500, 122.0
BKB, BKB, -1.26050, 116.89630, 0.0
BKB2, BKB2, -1.26050, 116.89600, 0
BKBA, BKBA, -1.36430, 31.81180, 1284.0
BKC, BKC, 37.92420, -122.10700, 221.0
BKCOR, BKCOR, 44.29942, -121.69600, 1208.0
BKE, BKE, 46.61250, 17.89300, 95.0
BKG, BKG, 61.07020, -152.26300, 1009.0
BKHT, BKHT, 35.53200, -83.93600, 843.0
BKI, BKI, 55.20400, 165.97200, 10.0
BKJ, BKJ, 55.15670, -159.55900, 146.0
BKL, BKL, 14.90240, -12.46480, 30.0
BKLB, BKLB, 51.44011, 7.26969, 85.0
BKLT, BKLT, 35.61860, 10.99650, 25.0
BKM, BKM, -17.66830, 168.24300, 270.0
BKN, BKN, 51.36420, -1.18694, 107.0
BKNI, BKNI, 0.32620, 101.03960, 65.0
BKO, BKO, 4.41806, 9.14111, 380.0
BKOA, BKOA, 25.98333, 91.26667, 50.0
BKR, BKR, 41.73372, 43.50319, 1798.0
BKRC, BKRC, 35.26931, -116.07031, 275.0
BKRG, BKRG, 41.75960, 43.52230, 1655.0
BKS, BKS, 37.87622, -122.23558, 243.9
BKSI, BKSI, -5.32190, 120.12240, 0.0
BKT, BKT, 40.14200, 29.13600, 1734.0
BKU, BKU, 38.53520, -113.12700, 1859.0
BKZ, BKZ, -39.16566, 176.49257, 706.0
BL-, BL-WV, 37.79889, -81.31000, 610.0
BL1, BSL, 43.98020, 11.43420, 0
BL67, BL67, 37.87490, -122.25430, 736.2
BL88, BL88, 37.87720, -122.25430, 602.2
BLA, BLA, 37.21130, -80.42049, 634.0
BLAC, BLAC, 34.06947, -116.38897, 1243.0
BLAF, BLAF, 43.95100, 6.04500, 590.0
BLBC, BLBC, 52.04339, -119.24111, 2362.0
BLBQ, BLBQ, 47.42750, -70.51560, 35.0
BLC, BLC, 64.31667, -96.01667, 16.0
BLCB, BLCB, 38.38530, 27.04200, 150.0
BLCC, BLCC, 34.24356, -118.67311, 607.0
BLCH, BLCH, 50.63950, 5.59880, 100.0
BLCS, BLCS, 53.19300, 158.79400, 500.0
BLD, BLD, 38.30000, 69.66000, 0
BLDC, BLDC, 35.53383, -120.90667, 457.0
BLDU, BLDU, -30.61469, 116.70911, 280.0
BLE, BLE, -33.90000, 18.64500, 78.0
BLEU, BLEU, 56.30400, 15.81450, 90.0
BLF, BLF, -29.10890, 26.18810, 1420.0
BLG, BLG, 34.10819, -119.06587, 416.0
BLGA, BLGA, 61.17653, -151.03128, 20.0
BLGI, BLGI, 32.73340, 35.19130, 190.0
BLGM, BLGM, 48.79000, 103.53000, 1210.0
BLH, BLH, 47.83680, -122.03200, 198.0
BLHA, BLHA, 55.70294, -162.06719, 378.0
BLHR, BLHR, 44.45250, 26.11220, 149.0
BLI, BLI, 50.23233, 6.28767, 468.0
BLIS, BLIS, 38.41460, 42.11520, 1608.0
BLIT, BLIT, 36.71300, 8.95283, 225.0
BLJ, BLJ, 44.78300, 19.26700, 94.0
BLJI, BLJI, -7.74500, 113.59500, 0.0
BLJS, BLJS, 19.95710, 41.60510, 2239.0
BLK, BLK, 48.85470, -115.11800, 969.0
BLKB, BLKB, 43.62270, 22.67500, 650.0
BLKC, BLKC, 35.08800, -117.21900, 648.0
BLKT, BLKT, 34.53000, 73.33000, 995.0
BLL, BLL, 48.73890, -122.48500, 96.0
BLLA, BLLA, 44.14290, 12.47030, 1.0
BLLM, BLLM, 13.44250, -88.23783, 642.0
BLLO, BLLO, -7.20200, 146.62000, 700.0
BLM, BMT, 58.04670, -156.33700, 550.0
BLM*, BLM*, 39.15361, -118.09167, 1951.0
BLMT, BLMT, 48.01083, -114.36333, 2052.0
BLMY, BLMY, 41.32970, -73.95500, 134.0
BLN, BLN, 48.00740, -122.97200, 585.0
BLNT, BLNT, 36.48800, 36.18800, 555.0
BLO, BLO, 39.17190, -86.52220, 246.0
BLP, BLP, 34.56030, -120.40000, 134.0
BLPI, BLPI, 22.08330, 82.41670, 85.0
BLQ, BLQ, 39.72100, 47.55900, 300.0
BLR, BLR, 63.50167, -145.84500, 809.0
BLRM, BLRM, 36.66600, -121.27300, 232.0
BLRR, BLRR, 53.03830, 92.42820, 558.0
BLS, BLS, 59.39000, 6.44900, 1170.0
BLS1, BLS1, 59.39100, 6.82700, 1160.0
BLS2, BLS2, 59.29400, 6.92700, 1190.0
BLS3, BLS3, 59.42500, 6.51500, 1130.0
BLS5, BLS5, 59.42290, 6.45600, 540.0
BLSD, BLSD, 11.59080, 42.51780, 100.0
BLSI, BLSI, -5.36760, 105.24520, 147.0
BLSP, BLSP, 22.12911, 82.13189, 398.0
BLSR, BLSR, 61.36000, 129.03000, 105.0
BLSS, BLSS, 46.83900, 142.31800, 62.0
BLT, BLT, 37.48250, -116.12600, 1882.0
BLTW, BLTW, 45.91500, -120.17700, 659.0
BLU, BLU, 34.40530, -117.72500, 1880.0
BLV, BLV, 8.19083, -71.82560, 1110.0
BLVT, BLVT, 43.34881, -72.58531, 300.0
BLW, BLW, -41.36698, 175.47490, 340.0
BL-WV, BL-WV, 37.79889, -81.31000, 610.0
BLWY, BLWY, -20.14000, 28.61000, 1348.0
BLY, BLY, 44.74880, 17.18390, 256.0
BLYC, BLYC, 33.75033, -114.52375, 196.0
BLZ, BLZ, 46.50490, 11.34680, 280.0
BM-, BM-TX, 30.92639, -103.85500, 1067.0
BM01, BM01, 67.45069, -144.52731, 474.6
BM02, BM02, 67.42969, -144.49150, 539.1
BM03, BM3, 67.41919, -144.60711, 813.5
BM04, BM04, 67.41811, -144.55831, 525.9
BM05, BMAR, 67.42906, -144.58058, 767.0
BM3, BM3, 67.41919, -144.60711, 813.5
BMA, BMA, -22.69500, -44.15360, 595.0
BMAR, BMAR, 67.42906, -144.58058, 767.0
BMAS, BMAS, -1.50283, -78.47933, 2953.0
BMAT, BMAT, 39.99000, 15.71840, 70.0
BMB, BMB, 33.94222, -6.75111, 40.0
BMBC, BMBC, 56.04500, -122.13100, 1100.0
BMCM, BMCM, 36.65670, -121.36500, 1022.0
BMD, BMD, 35.78028, -5.69972, 396.0
BMDN, BMDN, 33.67160, 48.82460, 1698.0
BME, BME, 30.91560, -6.76028, 1078.0
BMG, BMG, 7.07172, -73.07530, 1000.0
BMHM, BMHM, 36.68630, -121.41300, 811.0
BMI, BMI, 27.26750, 92.42300, 2700.0
BMK, BMK, 34.94100, -5.84300, 166.3
BMK*, BMKM, 34.65900, -2.93400, 0
BMKM, BMKM, 34.65900, -2.93400, 274.6
BMKR, BMKR, 54.71100, 128.84200, 342.0
BMKS, BMKS, 54.70000, 128.90000, 310.0
BML, BML, 43.86800, -74.40200, 305.0
BMM, BMM, 33.75670, -114.58600, 564.0
BMN, BMN, 40.43147, -117.22178, 1594.1
BMNI, BMNI, -8.54000, 118.69260, 63.0
BMNM, BMNM, 34.27500, -107.26000, 1972.0
BMNS, BMNS, 43.10800, 75.66900, 1624.0
BMO, BMO, 44.85250, -117.30600, 1154.0
BMO1, BMO1, -3.15460, -51.75580, 37.0
BMO2, BMO2, -3.34740, -51.98870, 117.0
BMOL, BMOL, 51.21440, 5.08610, 25.0
BMOR, BMOR, -0.73083, -78.45883, 4337.0
BMR, BMR, 47.67360, 23.49604, 294.0
BMRD, BMRD, 50.30250, 4.76750, 215.0
BMRM, BMRM, 60.96817, -144.60300, 823.0
BMRO, BMRO, 44.59519, -81.21742, 217.0
BMRR, BMRR, 40.10869, -120.29100, 2146.0
BMS, BMS, 49.21170, -104.79300, 700.0
BMSB, BMSB, 48.83560, -125.13550, 10.0
BMSH, BMSH, 28.81390, 34.83890, 50.0
BMSM, BMSM, 36.65800, -120.79400, 769.0
BMT, BMT, 58.04670, -156.33700, 550.0
BMT*, BMT*, 37.28361, -116.53361, 1920.0
BMTC, BMTC, 35.13580, -118.59700, 1237.0
BMTN, BMTN, 37.29131, -116.63800, 2073.0
BM-TX, BM-TX, 30.92639, -103.85500, 1067.0
BMU, BMU, 26.23500, 50.66000, 0
BMUT, BMUT, 41.95820, -111.23400, 2243.0
BMV, BMV, 21.45420, 103.85330, 380.0
BMW, BMW, 46.47500, -123.22800, 870.0
BMY, BMY, 53.86980, -1.81850, 235.0
BN1H, BN1H, -27.43060, 153.02400, 71.0
BN2S, BN2S, -27.32930, 153.04770, 8.0
BNA, BNA, 54.96581, -3.62419, 28.0
BNAB, BNAB, 53.49330, -130.63700, 16.0
BNALP, BNALP, 46.87049, 8.42502, 1540.0
BNAS, BNAS, -0.67133, -78.48050, 3919.0
BNB, BNB, 52.57580, -131.75200, 765.0
BNC, BNC, 6.01600, 10.28000, 1890.0
BND, BND, -6.90000, 107.65000, 726.0
BNDI, BNDI, -4.52240, 129.90450, 16.0
BNDS, BNDS, 27.39930, 56.17130, 1500.0
BNE, BNE, -41.06250, 145.86528, 70.0
BNG, BNG, 4.43500, 18.54670, 378.0
BNGB, BNGB, 38.99130, 40.67900, 1180.0
BNGL, BNGL, 38.95210, 41.14990, 1968.0
BNGR, BNGR, 29.95000, 73.25000, 161.0
BNH, BNH, 44.59056, -71.25639, 472.0
BNI, BNI, 45.05222, 6.67861, 1410.0
BNJ, BNJ, 18.32100, -76.95100, 485.0
BNKB, BNKB, 53.33180, -129.90170, 421.0
BNLO, BNLO, 37.13110, -122.17290, 794.0
BNM, BNM, 34.15020, -106.62800, 2121.0
BNN, BNN, 38.85200, 35.84600, 1350.0
BNON, BNON, -26.15800, 28.31900, 1683.0
BNP, BNP, 14.61880, 120.41400, 71.0
BNPN, BNPN, 37.98850, -118.30200, 2438.0
BNR, BNR, 18.23250, 78.39320, 460.0
BNS, BNS, 50.96390, 7.17556, 200.0
BNSI, BNSI, -4.40050, 120.10650, 0.0
BNT, BNT, 40.35610, 27.92000, 354.0
BNV, BNV, 41.13330, 14.30000, 154.0
BNY, BNY, 42.08960, -75.97080, 291.0
BO-, BO-AL, 31.16972, -86.85972, 76.0
BO1, BO1, 40.01280, -105.25200, 1669.0
BOA, BOA, 12.48180, -85.71780, 550.0
BOA1, BOA1, 12.48719, -85.69450, 734.0
BOAB, BOAB, 12.44910, -85.66630, 94.0
BOAC, BOAC, 13.45900, 121.84400, 29.0
BO-AL, BO-AL, 31.16972, -86.85972, 76.0
BOAV, BOAV, 2.39530, -60.52250, 114.0
BOB, BOB, 44.76694, 9.44778, 910.0
BOBI, BOBI, 47.54630, 8.33990, 570.0
BOC, BOC, 51.48940, 7.21389, 64.0
BOCO, BOCO, 4.58686, -74.04325, 3137.0
BOD, BOD, 57.81889, 114.00389, 245.0
BODR, BODR, 38.16281, -118.97019, 2195.0
BODT, BODT, 37.06210, 27.31040, 379.0
BODY, BODY, 28.35600, 35.13200, 0
BOF, BOF, 45.35400, 7.03000, 1800.0
BOG, BOG, 4.62306, -74.06500, 2658.0
BOH, BOH, 43.10270, -1.01167, 1150.0
BOI, BOI, -4.18778, 152.19900, 18.0
BOIN, BOIN, 46.46277, -66.40672, 86.0
BOJ, BOJ, 32.03100, -9.06800, 300.0
BOJS, BOJS, 45.50400, 15.25200, 260.0
BOK, BOK, 23.79483, 85.88583, 282.0
BOKO, BOKO, 25.97000, 91.24260, 50.0
BOKR, BOK, 23.79478, 85.88589, 282.0
BOL, BOL, 44.48667, 11.32900, 80.0
BOLM, BOLM, 46.21540, -122.17470, 1859.0
BOLP, BOLP, 16.38100, 119.91300, 71.0
BOLS, BOLS, 43.82895, 21.95321, 269.0
BOLV, BOLV, 38.71830, 30.95020, 1303.0
BOM, BOM, 18.89583, 72.81267, 6.0
BON, BON, 32.69450, -115.26900, 14.0
BON1, BON1, 18.94230, -70.39550, 181.0
BONI, BONI, 0.45280, -77.52900, 2040.0
BONIF, BONIF, 41.37460, 9.19470, 100.0
BONR, BONR, 37.95520, -118.30200, 2582.0
BOO, BOO, 46.32000, 13.10000, 444.0
BOOC, BOOC, 34.86800, -117.91033, 704.0
BOOM, BOOM, 42.49000, 75.94000, 1737.0
BOON, BOON, -26.09508, 151.45211, 370.0
BOPT, BOPT, 51.11180, 5.63500, 51.0
BOQS, BOQS, 13.73500, -89.28000, 1830.0
BOQSS, BOQSS, 25.86890, 49.37580, 210.0
BOR, BOR, 41.83333, 43.38333, 794.0
BORA, BORA, 39.88010, 30.45340, 960.0
BORC, BORC, 33.26819, -116.41717, 252.0
BORE, BORE, 8.74585, 39.55400, 1253.0
BORG, BORG, 64.74740, -21.32680, 110.0
BORI, BOO, 46.32000, 13.10000, 444.0
BORM, BORM, 46.46940, 10.37640, 1235.0
BORS, BORS, 44.24500, 9.82583, 510.0
BORU, BORU, 57.63450, 12.76970, 175.0
BOS, BOS, -31.59830, -64.54580, 1200.0
BOSA, BOSA, -28.61370, 25.25600, 1200.0
BOSB, BOSB, 34.76340, 127.21210, -52.0
BOSC, BOSC, -3.15120, -78.49510, 1398.0
BOSI, BOSI, 46.49520, 11.31850, 242.0
BOSL, BOSL, 43.94000, 11.38000, 375.0
BOSS, BOSS, 42.49610, 22.48000, 446.0
BOST, BOST, 51.23820, 2.93870, 3.0
BOT, BOT, 11.16670, -60.71790, 30.0
BOTS, BOTS, 40.99010, 27.98100, 31.0
BOTT, BOTT, 45.54940, 10.30950, 200.0
BOTV, BOTV, 10.40370, -67.21670, 2375.0
BOU, BOU, 40.00830, -105.27100, 1654.0
BOURR, BOURR, 47.39377, 7.23018, 860.0
BOV, BOV, -36.80780, 147.22700, 700.0
BOVS, BOVS, 43.63510, 21.70570, 223.0
BOW, BOW, 33.37361, -80.64306, 35.0
BOX, BOX, 39.61531, -118.17631, 1283.0
BOXN, BOXN, 63.85214, -109.71694, 436.0
BOY, BOY, 40.48670, 29.55730, 30.0
BOYT, BOYT, 41.42056, 34.90361, 660.0
BOZ, BOZ, 45.59700, -111.62970, 1592.0
BOZC, BOZC, 39.84190, 26.05280, 202.0
BOZD, BOZD, 39.83140, 26.07050, 39.0
BOZY, BOZY, 36.10680, 32.97630, 9.0
BP-, BP-CL, 37.36000, -118.69028, 2317.0
BPA, BPA, 17.04600, -61.85700, 396.0
BPAT, BPAT, -1.50330, -78.43350, 3725.0
BPAW, BPAW, 64.10019, -150.98481, 619.0
BPBC, BPBC, 50.15720, -127.77100, 732.0
BPBCA, BPBCA, 56.58972, -158.45256, 584.0
BPCB, BPCB, 48.92358, -123.70447, 31.0
BP-CL, BP-CL, 37.36000, -118.69028, 2317.0
BPCM, BPCM, 36.56500, -121.63600, 268.0
BPCNC, BPCNC, 36.57340, -121.62690, 173.0
BPFM, BPFM, 36.23000, -121.77200, 349.0
BPI, BPI, -26.17500, 28.03000, 1700.0
BPIL, BPIL, 38.20190, -88.59190, 133.0
BPIM, BPIM, 36.49000, -121.16800, 329.0
BPK, BPK, 34.12470, -114.21000, 504.0
BPM, BPM, 44.63169, -68.78931, 80.0
BPMT, BPMT, 46.43750, -113.44633, 2408.0
BPO, BPO, 44.65190, -121.68900, 1957.0
BPOM, BPOM, 36.22870, -121.76700, 354.0
BPPM, BPPM, 36.16870, -121.37800, 1591.0
BPRM, BPRM, 36.40700, -121.73000, 741.0
BPT, BPT, 41.22210, -73.24220, 83.0
BPU, BPU, 40.95420, -111.81700, 2652.0
BQA, BQA, -18.37861, 178.13500, 439.0
BQ-AK, BQ-AK, 60.77889, -161.88361, 46.0
BQB, BQB, 57.02270, -130.24000, 1310.0
BR-, BR-PA, 39.92417, -78.84472, 665.0
BR00, BRAR, 39.85350, 32.76081, 1243.0
BR01, BR01, 39.84169, 32.76011, 1286.0
BR02, BR02, 39.84881, 32.76539, 1270.0
BR03, BR03, 39.83339, 32.76561, 1259.0
BR04, BR04, 39.84089, 32.74131, 1265.0
BR05, BR05, 39.84811, 32.74689, 1265.0
BR06, BR06, 39.85331, 32.74831, 1210.0
BR1, BR1, -27.43061, 153.02369, 100.0
BR101, BR101, 39.72539, 33.63911, 1437.2
BR102, BR102, 39.73550, 33.64861, 1525.9
BR103, BR103, 39.71961, 33.65700, 1488.5
BR104, BR104, 39.70739, 33.64139, 1346.9
BR105, BR105, 39.71800, 33.61731, 1431.4
BR106, BR106, 39.73381, 33.61800, 1372.8
BR131, BRTR, 39.72531, 33.63900, 1414.8
BR2, BR2, -27.43139, 153.06931, 100.0
BR231, BRMAR, 39.84172, 32.77597, 1196.1
BR232, BR232, 39.92853, 32.98203, 1071.2
BR233, BR233, 39.79347, 32.98125, 1.8
BR234, BR234, 39.65189, 32.80006, 1002.3
BR235, BR235, 39.74125, 32.59156, 1217.6
BR236, BR236, 39.87950, 32.55106, 1035.0
BR237, BR237, 40.01867, 32.73036, 1045.4
BR31, BRAR, 39.85350, 32.76081, 1243.0
BRA, BRA, 48.16830, 17.10500, 270.0
BRAG, BRAG, 45.44250, 27.83310, 63.0
BRAL, BRAL, 31.16870, -87.05060, 61.0
BRAN, BRAN, 12.72000, -86.35000, 83.0
BRANT, BRANT, 46.93801, 6.47298, 1145.0
BRAR, BRAR, 39.85350, 32.76081, 1243.0
BRAS, BRAS, -22.53533, -45.58544, 1850.0
BRAT, BRAT, -37.55000, 143.93100, 9.0
BRB, BRB, 13.12200, -59.60600, 55.0
BRBA, BRBA, 78.05910, 14.21700, 6.0
BRBB, BRBB, 78.09350, 14.20800, 38.0
BRBC, BRBC, 35.73900, -82.28600, 1976.0
BRBR, BRBR, 33.41125, 35.95083, 1834.0
BRC, BRC, 35.89030, -106.71100, 2261.0
BRCI, BRCI, 27.56670, 81.58330, 123.0
BRCN, BRCN, 44.42750, -75.58300, 83.0
